Date,Open,High,Low,Close,Volume,Adj Close
2016-09-13,30.790001,30.790001,30.790001,30.790001,000,30.790001
2016-09-12,31.35,31.35,31.35,31.35,000,31.35
2016-09-09,31.040001,31.040001,31.040001,31.040001,000,31.040001
2016-09-08,31.950001,31.950001,31.950001,31.950001,000,31.950001
2016-09-07,32.080002,32.080002,32.080002,32.080002,000,32.080002
2016-09-06,31.799999,31.799999,31.799999,31.799999,000,31.799999
2016-09-02,31.889999,31.889999,31.889999,31.889999,000,31.889999
2016-09-01,31.559999,31.559999,31.559999,31.559999,000,31.559999
2016-08-31,31.549999,31.549999,31.549999,31.549999,000,31.549999
2016-08-30,31.65,31.65,31.65,31.65,000,31.65
2016-08-29,31.58,31.58,31.58,31.58,000,31.58
2016-08-26,31.360001,31.360001,31.360001,31.360001,000,31.360001
2016-08-25,31.40,31.40,31.40,31.40,000,31.40
2016-08-24,31.33,31.33,31.33,31.33,000,31.33
2016-08-23,31.51,31.51,31.51,31.51,000,31.51
2016-08-22,31.34,31.34,31.34,31.34,000,31.34
2016-08-19,31.35,31.35,31.35,31.35,000,31.35
2016-08-18,31.34,31.34,31.34,31.34,000,31.34
2016-08-17,31.10,31.10,31.10,31.10,000,31.10
2016-08-16,31.17,31.17,31.17,31.17,000,31.17
2016-08-15,31.40,31.40,31.40,31.40,000,31.40
2016-08-12,31.120001,31.120001,31.120001,31.120001,000,31.120001
2016-08-11,31.16,31.16,31.16,31.16,000,31.16
2016-08-10,31.02,31.02,31.02,31.02,000,31.02
2016-08-09,31.139999,31.139999,31.139999,31.139999,000,31.139999
2016-08-08,31.16,31.16,31.16,31.16,000,31.16
2016-08-05,31.15,31.15,31.15,31.15,000,31.15
2016-08-04,30.799999,30.799999,30.799999,30.799999,000,30.799999
2016-08-03,30.75,30.75,30.75,30.75,000,30.75
2016-08-02,30.50,30.50,30.50,30.50,000,30.50
2016-08-01,30.91,30.91,30.91,30.91,000,30.91
2016-07-29,30.959999,30.959999,30.959999,30.959999,000,30.959999
2016-07-28,31.01,31.01,31.01,31.01,000,31.01
2016-07-27,31.09,31.09,31.09,31.09,000,31.09
2016-07-26,31.15,31.15,31.15,31.15,000,31.15
2016-07-25,30.959999,30.959999,30.959999,30.959999,000,30.959999
2016-07-22,31.049999,31.049999,31.049999,31.049999,000,31.049999
2016-07-21,30.870001,30.870001,30.870001,30.870001,000,30.870001
2016-07-20,31.049999,31.049999,31.049999,31.049999,000,31.049999
2016-07-19,30.85,30.85,30.85,30.85,000,30.85
2016-07-18,30.959999,30.959999,30.959999,30.959999,000,30.959999
2016-07-15,30.93,30.93,30.93,30.93,000,30.93
2016-07-14,30.90,30.90,30.90,30.90,000,30.90
2016-07-13,30.85,30.85,30.85,30.85,000,30.85
2016-07-12,30.870001,30.870001,30.870001,30.870001,000,30.870001
2016-07-11,30.43,30.43,30.43,30.43,000,30.43
2016-07-08,30.15,30.15,30.15,30.15,000,30.15
2016-07-07,29.49,29.49,29.49,29.49,000,29.49
2016-07-06,29.50,29.50,29.50,29.50,000,29.50
2016-07-05,29.34,29.34,29.34,29.34,000,29.34
2016-07-01,29.790001,29.790001,29.790001,29.790001,000,29.790001
2016-06-30,29.719999,29.719999,29.719999,29.719999,000,29.719999
2016-06-29,29.200001,29.200001,29.200001,29.200001,000,29.200001
2016-06-28,28.60,28.60,28.60,28.60,000,28.60
2016-06-27,28.17,28.17,28.17,28.17,000,28.17
2016-06-24,29.15,29.15,29.15,29.15,000,29.15
2016-06-23,30.41,30.41,30.41,30.41,000,30.41
2016-06-22,29.84,29.84,29.84,29.84,000,29.84
2016-06-21,29.93,29.93,29.93,29.93,000,29.93
2016-06-20,29.99,29.99,29.99,29.99,000,29.99
2016-06-17,29.66,29.66,29.66,29.66,000,29.66
2016-06-16,29.610001,29.610001,29.610001,29.610001,000,29.610001
2016-06-15,29.60,29.60,29.60,29.60,000,29.60
2016-06-14,29.620001,29.620001,29.620001,29.620001,000,29.620001
2016-06-13,29.709999,29.709999,29.709999,29.709999,000,29.709999
2016-06-10,30.040001,30.040001,30.040001,30.040001,000,30.040001
2016-06-09,30.52,30.52,30.52,30.52,000,30.52
2016-06-08,30.67,30.67,30.67,30.67,000,30.67
2016-06-07,30.48,30.48,30.48,30.48,000,30.48
2016-06-06,30.370001,30.370001,30.370001,30.370001,000,30.370001
2016-06-03,30.110001,30.110001,30.110001,30.110001,000,30.110001
2016-06-02,30.299999,30.299999,30.299999,30.299999,000,30.299999
2016-06-01,30.17,30.17,30.17,30.17,000,30.17
2016-05-31,30.00,30.00,30.00,30.00,000,30.00
2016-05-27,29.950001,29.950001,29.950001,29.950001,000,29.950001
2016-05-26,29.73,29.73,29.73,29.73,000,29.73
2016-05-25,29.780001,29.780001,29.780001,29.780001,000,29.780001
2016-05-24,29.60,29.60,29.60,29.60,000,29.60
2016-05-23,29.09,29.09,29.09,29.09,000,29.09
2016-05-20,29.139999,29.139999,29.139999,29.139999,000,29.139999
2016-05-18,28.879999,28.879999,28.879999,28.879999,000,28.879999
2016-05-17,28.82,28.82,28.82,28.82,000,28.82
2016-05-16,29.16,29.16,29.16,29.16,000,29.16
