Date,Open,High,Low,Close,Volume,Adj Close
2016-09-16,38.369999,38.369999,38.369999,38.369999,000,38.369999
2016-09-15,38.700001,38.700001,38.700001,38.700001,000,38.700001
2016-09-14,38.450001,38.450001,38.450001,38.450001,000,38.450001
2016-09-13,38.50,38.50,38.50,38.50,000,38.50
2016-09-12,38.950001,38.950001,38.950001,38.950001,000,38.950001
2016-09-09,38.639999,38.639999,38.639999,38.639999,000,38.639999
2016-09-08,39.259998,39.259998,39.259998,39.259998,000,39.259998
2016-09-07,39.330002,39.330002,39.330002,39.330002,000,39.330002
2016-09-06,39.349998,39.349998,39.349998,39.349998,000,39.349998
2016-09-02,39.259998,39.259998,39.259998,39.259998,000,39.259998
2016-09-01,39.119999,39.119999,39.119999,39.119999,000,39.119999
2016-08-31,39.130001,39.130001,39.130001,39.130001,000,39.130001
2016-08-30,39.189999,39.189999,39.189999,39.189999,000,39.189999
2016-08-29,39.209999,39.209999,39.209999,39.209999,000,39.209999
2016-08-26,39.009998,39.009998,39.009998,39.009998,000,39.009998
2016-08-25,39.060001,39.060001,39.060001,39.060001,000,39.060001
2016-08-24,39.119999,39.119999,39.119999,39.119999,000,39.119999
2016-08-23,39.220001,39.220001,39.220001,39.220001,000,39.220001
2016-08-22,39.18,39.18,39.18,39.18,000,39.18
2016-08-19,39.169998,39.169998,39.169998,39.169998,000,39.169998
2016-08-18,39.259998,39.259998,39.259998,39.259998,000,39.259998
2016-08-17,39.200001,39.200001,39.200001,39.200001,000,39.200001
2016-08-16,39.110001,39.110001,39.110001,39.110001,000,39.110001
2016-08-15,39.200001,39.200001,39.200001,39.200001,000,39.200001
2016-08-12,39.169998,39.169998,39.169998,39.169998,000,39.169998
2016-08-11,39.18,39.18,39.18,39.18,000,39.18
2016-08-10,39.080002,39.080002,39.080002,39.080002,000,39.080002
2016-08-09,39.139999,39.139999,39.139999,39.139999,000,39.139999
2016-08-08,39.07,39.07,39.07,39.07,000,39.07
2016-08-05,39.07,39.07,39.07,39.07,000,39.07
2016-08-04,38.889999,38.889999,38.889999,38.889999,000,38.889999
2016-08-03,38.860001,38.860001,38.860001,38.860001,000,38.860001
2016-08-02,38.759998,38.759998,38.759998,38.759998,000,38.759998
2016-08-01,38.919998,38.919998,38.919998,38.919998,000,38.919998
2016-07-29,39.049999,39.049999,39.049999,39.049999,000,39.049999
2016-07-28,38.939999,38.939999,38.939999,38.939999,000,38.939999
2016-07-27,38.959999,38.959999,38.959999,38.959999,000,38.959999
2016-07-26,38.939999,38.939999,38.939999,38.939999,000,38.939999
2016-07-25,38.880001,38.880001,38.880001,38.880001,000,38.880001
2016-07-22,38.990002,38.990002,38.990002,38.990002,000,38.990002
2016-07-21,38.880001,38.880001,38.880001,38.880001,000,38.880001
2016-07-20,38.959999,38.959999,38.959999,38.959999,000,38.959999
2016-07-19,38.869999,38.869999,38.869999,38.869999,000,38.869999
2016-07-18,38.91,38.91,38.91,38.91,000,38.91
2016-07-15,38.869999,38.869999,38.869999,38.869999,000,38.869999
2016-07-14,38.959999,38.959999,38.959999,38.959999,000,38.959999
2016-07-13,38.860001,38.860001,38.860001,38.860001,000,38.860001
2016-07-12,38.799999,38.799999,38.799999,38.799999,000,38.799999
2016-07-11,38.639999,38.639999,38.639999,38.639999,000,38.639999
2016-07-08,38.549999,38.549999,38.549999,38.549999,000,38.549999
2016-07-07,38.139999,38.139999,38.139999,38.139999,000,38.139999
2016-07-06,38.189999,38.189999,38.189999,38.189999,000,38.189999
2016-07-05,38.07,38.07,38.07,38.07,000,38.07
2016-07-01,38.23,38.23,38.23,38.23,000,38.23
2016-06-30,38.139999,38.139999,38.139999,38.139999,000,38.139999
2016-06-29,37.740002,37.740002,37.740002,37.740002,000,37.740002
2016-06-28,37.330002,37.330002,37.330002,37.330002,000,37.330002
2016-06-27,36.889999,36.889999,36.889999,36.889999,000,36.889999
2016-06-24,37.200001,37.200001,37.200001,37.200001,000,37.200001
2016-06-23,38.220001,38.220001,38.220001,38.220001,000,38.220001
2016-06-22,37.860001,37.860001,37.860001,37.860001,000,37.860001
2016-06-21,37.880001,37.880001,37.880001,37.880001,000,37.880001
2016-06-20,37.790001,37.790001,37.790001,37.790001,000,37.790001
2016-06-17,37.639999,37.639999,37.639999,37.639999,000,37.639999
2016-06-16,37.689999,37.689999,37.689999,37.689999,000,37.689999
2016-06-15,37.830002,37.830002,37.830002,37.830002,000,37.577002
2016-06-14,37.860001,37.860001,37.860001,37.860001,000,37.6068
2016-06-13,38.02,38.02,38.02,38.02,000,37.76573
2016-06-10,38.189999,38.189999,38.189999,38.189999,000,37.934591
2016-06-09,38.43,38.43,38.43,38.43,000,38.172987
2016-06-08,38.529999,38.529999,38.529999,38.529999,000,38.272317
2016-06-07,38.43,38.43,38.43,38.43,000,38.172987
2016-06-06,38.330002,38.330002,38.330002,38.330002,000,38.073658
2016-06-03,38.23,38.23,38.23,38.23,000,37.974324
2016-06-02,38.23,38.23,38.23,38.23,000,37.974324
2016-06-01,38.130001,38.130001,38.130001,38.130001,000,37.874994
2016-05-31,38.099998,38.099998,38.099998,38.099998,000,37.845193
2016-05-27,38.130001,38.130001,38.130001,38.130001,000,37.874994
2016-05-26,38.040001,38.040001,38.040001,38.040001,000,37.785596
2016-05-25,38.029999,38.029999,38.029999,38.029999,000,37.775661
2016-05-24,37.799999,37.799999,37.799999,37.799999,000,37.5472
2016-05-23,37.50,37.50,37.50,37.50,000,37.249207
2016-05-20,37.560001,37.560001,37.560001,37.560001,000,37.308807
2016-05-19,37.41,37.41,37.41,37.41,000,37.159809
2016-05-18,37.540001,37.540001,37.540001,37.540001,000,37.28894
2016-05-17,37.509998,37.509998,37.509998,37.509998,000,37.259138
2016-05-16,37.75,37.75,37.75,37.75,000,37.497535
2016-05-13,37.560001,37.560001,37.560001,37.560001,000,37.308807
2016-05-12,37.75,37.75,37.75,37.75,000,37.497535
2016-05-11,37.75,37.75,37.75,37.75,000,37.497535
2016-05-10,37.900002,37.900002,37.900002,37.900002,000,37.646533
2016-05-09,37.580002,37.580002,37.580002,37.580002,000,37.328674
2016-05-06,37.59,37.59,37.59,37.59,000,37.338605
2016-05-05,37.580002,37.580002,37.580002,37.580002,000,37.328674
2016-05-04,37.549999,37.549999,37.549999,37.549999,000,37.298872
2016-05-03,37.740002,37.740002,37.740002,37.740002,000,37.487603
2016-05-02,37.939999,37.939999,37.939999,37.939999,000,37.686263
2016-04-29,37.799999,37.799999,37.799999,37.799999,000,37.5472
2016-04-28,37.93,37.93,37.93,37.93,000,37.676331
2016-04-27,38.139999,38.139999,38.139999,38.139999,000,37.884926
2016-04-26,38.009998,38.009998,38.009998,38.009998,000,37.755794
2016-04-25,37.959999,37.959999,37.959999,37.959999,000,37.706129
2016-04-22,38.040001,38.040001,38.040001,38.040001,000,37.785596
2016-04-21,37.990002,37.990002,37.990002,37.990002,000,37.735931
2016-04-20,38.139999,38.139999,38.139999,38.139999,000,37.884926
2016-04-19,38.150002,38.150002,38.150002,38.150002,000,37.894861
2016-04-18,37.959999,37.959999,37.959999,37.959999,000,37.706129
2016-04-15,37.790001,37.790001,37.790001,37.790001,000,37.537268
2016-04-14,37.790001,37.790001,37.790001,37.790001,000,37.537268
2016-04-13,37.77,37.77,37.77,37.77,000,37.517401
2016-04-12,37.450001,37.450001,37.450001,37.450001,000,37.199542
2016-04-11,37.189999,37.189999,37.189999,37.189999,000,36.941279
2016-04-08,37.240002,37.240002,37.240002,37.240002,000,36.990947
2016-04-07,37.119999,37.119999,37.119999,37.119999,000,36.871747
2016-04-06,37.389999,37.389999,37.389999,37.389999,000,37.139942
2016-04-05,37.119999,37.119999,37.119999,37.119999,000,36.871747
2016-04-04,37.349998,37.349998,37.349998,37.349998,000,37.100208
2016-04-01,37.380001,37.380001,37.380001,37.380001,000,37.13001
2016-03-31,37.259998,37.259998,37.259998,37.259998,000,37.01081
2016-03-30,37.299999,37.299999,37.299999,37.299999,000,37.050544
2016-03-29,37.200001,37.200001,37.200001,37.200001,000,36.951214
2016-03-28,36.939999,36.939999,36.939999,36.939999,000,36.692951
2016-03-24,36.950001,36.950001,36.950001,36.950001,000,36.702886
2016-03-23,36.970001,36.970001,36.970001,36.970001,000,36.722753
2016-03-22,37.09,37.09,37.09,37.09,000,36.841949
2016-03-21,37.139999,37.139999,37.139999,37.139999,000,36.891614
2016-03-18,37.16,37.16,37.16,37.16,000,36.91148
2016-03-17,37.009998,37.009998,37.009998,37.009998,000,36.762482
2016-03-16,36.799999,36.799999,36.799999,36.799999,000,36.553887
2016-03-15,36.889999,36.889999,36.889999,36.889999,000,36.41681
2016-03-14,36.939999,36.939999,36.939999,36.939999,000,36.466168
2016-03-11,36.959999,36.959999,36.959999,36.959999,000,36.485912
2016-03-10,36.549999,36.549999,36.549999,36.549999,000,36.081171
2016-03-09,36.580002,36.580002,36.580002,36.580002,000,36.110789
2016-03-08,36.450001,36.450001,36.450001,36.450001,000,35.982455
2016-03-07,36.639999,36.639999,36.639999,36.639999,000,36.170017
2016-03-04,36.580002,36.580002,36.580002,36.580002,000,36.110789
2016-03-03,36.490002,36.490002,36.490002,36.490002,000,36.021943
2016-03-02,36.349998,36.349998,36.349998,36.349998,000,35.883736
2016-03-01,36.189999,36.189999,36.189999,36.189999,000,35.725788
2016-02-29,35.68,35.68,35.68,35.68,000,35.222332
2016-02-26,35.860001,35.860001,35.860001,35.860001,000,35.400023
2016-02-25,35.970001,35.970001,35.970001,35.970001,000,35.508613
2016-02-24,35.689999,35.689999,35.689999,35.689999,000,35.232202
2016-02-23,35.619999,35.619999,35.619999,35.619999,000,35.1631
2016-02-22,35.970001,35.970001,35.970001,35.970001,000,35.508613
2016-02-19,35.66,35.66,35.66,35.66,000,35.202588
2016-02-18,35.68,35.68,35.68,35.68,000,35.222332
2016-02-17,35.740002,35.740002,35.740002,35.740002,000,35.281563
2016-02-16,35.41,35.41,35.41,35.41,000,34.955794
2016-02-12,35.07,35.07,35.07,35.07,000,34.620155
2016-02-11,34.650002,34.650002,34.650002,34.650002,000,34.205545
2016-02-10,34.970001,34.970001,34.970001,34.970001,000,34.52144
2016-02-09,34.959999,34.959999,34.959999,34.959999,000,34.511566
2016-02-08,35.02,35.02,35.02,35.02,000,34.570798
2016-02-05,35.200001,35.200001,35.200001,35.200001,000,34.748489
2016-02-04,35.459999,35.459999,35.459999,35.459999,000,35.005152
2016-02-03,35.41,35.41,35.41,35.41,000,34.955794
2016-02-02,35.279999,35.279999,35.279999,35.279999,000,34.827461
2016-02-01,35.68,35.68,35.68,35.68,000,35.222332
2016-01-29,35.77,35.77,35.77,35.77,000,35.311177
2016-01-28,35.139999,35.139999,35.139999,35.139999,000,34.689257
2016-01-27,35.049999,35.049999,35.049999,35.049999,000,34.600412
2016-01-26,35.18,35.18,35.18,35.18,000,34.728745
2016-01-25,34.84,34.84,34.84,34.84,000,34.393106
2016-01-22,35.220001,35.220001,35.220001,35.220001,000,34.768233
2016-01-21,34.790001,34.790001,34.790001,34.790001,000,34.343748
2016-01-20,34.709999,34.709999,34.709999,34.709999,000,34.264773
2016-01-19,35.02,35.02,35.02,35.02,000,34.570798
2016-01-15,34.990002,34.990002,34.990002,34.990002,000,34.541184
2016-01-14,35.509998,35.509998,35.509998,35.509998,000,35.05451
2016-01-13,35.169998,35.169998,35.169998,35.169998,000,34.718871
