Date,Open,High,Low,Close,Volume,Adj Close
2016-09-13,10.84,10.84,10.84,10.84,000,10.84
2016-09-12,10.84,10.84,10.84,10.84,000,10.84
2016-09-09,10.83,10.83,10.83,10.83,000,10.83
2016-09-08,10.86,10.86,10.86,10.86,000,10.86
2016-09-07,10.87,10.87,10.87,10.87,000,10.87
2016-09-06,10.87,10.87,10.87,10.87,000,10.87
2016-09-02,10.86,10.86,10.86,10.86,000,10.86
2016-09-01,10.86,10.86,10.86,10.86,000,10.86
2016-08-31,10.85,10.85,10.85,10.85,000,10.85
2016-08-30,10.85,10.85,10.85,10.85,000,10.831001
2016-08-29,10.85,10.85,10.85,10.85,000,10.831001
2016-08-26,10.84,10.84,10.84,10.84,000,10.821018
2016-08-25,10.85,10.85,10.85,10.85,000,10.831001
2016-08-24,10.85,10.85,10.85,10.85,000,10.831001
2016-08-23,10.85,10.85,10.85,10.85,000,10.831001
2016-08-22,10.85,10.85,10.85,10.85,000,10.831001
2016-08-19,10.84,10.84,10.84,10.84,000,10.821018
2016-08-18,10.86,10.86,10.86,10.86,000,10.840982
2016-08-17,10.85,10.85,10.85,10.85,000,10.831001
2016-08-16,10.84,10.84,10.84,10.84,000,10.821018
2016-08-15,10.85,10.85,10.85,10.85,000,10.831001
2016-08-12,10.85,10.85,10.85,10.85,000,10.831001
2016-08-11,10.85,10.85,10.85,10.85,000,10.831001
2016-08-10,10.86,10.86,10.86,10.86,000,10.840982
2016-08-09,10.85,10.85,10.85,10.85,000,10.831001
2016-08-08,10.84,10.84,10.84,10.84,000,10.821018
2016-08-05,10.85,10.85,10.85,10.85,000,10.831001
2016-08-04,10.86,10.86,10.86,10.86,000,10.840982
2016-08-03,10.85,10.85,10.85,10.85,000,10.831001
2016-08-02,10.85,10.85,10.85,10.85,000,10.831001
2016-08-01,10.86,10.86,10.86,10.86,000,10.840982
2016-07-29,10.86,10.86,10.86,10.86,000,10.840982
2016-07-28,10.84,10.84,10.84,10.84,000,10.804047
2016-07-27,10.83,10.83,10.83,10.83,000,10.79408
2016-07-26,10.82,10.82,10.82,10.82,000,10.784113
2016-07-25,10.82,10.82,10.82,10.82,000,10.784113
2016-07-22,10.83,10.83,10.83,10.83,000,10.79408
2016-07-21,10.83,10.83,10.83,10.83,000,10.79408
2016-07-20,10.84,10.84,10.84,10.84,000,10.804047
2016-07-19,10.84,10.84,10.84,10.84,000,10.804047
2016-07-18,10.84,10.84,10.84,10.84,000,10.804047
2016-07-15,10.84,10.84,10.84,10.84,000,10.804047
2016-07-14,10.85,10.85,10.85,10.85,000,10.814014
2016-07-13,10.85,10.85,10.85,10.85,000,10.814014
2016-07-12,10.85,10.85,10.85,10.85,000,10.814014
2016-07-11,10.85,10.85,10.85,10.85,000,10.814014
2016-07-08,10.87,10.87,10.87,10.87,000,10.833947
2016-07-07,10.87,10.87,10.87,10.87,000,10.833947
2016-07-06,10.87,10.87,10.87,10.87,000,10.833947
2016-07-05,10.88,10.88,10.88,10.88,000,10.843914
2016-07-01,10.87,10.87,10.87,10.87,000,10.833947
2016-06-30,10.85,10.85,10.85,10.85,000,10.814014
2016-06-29,10.84,10.84,10.84,10.84,000,10.78511
2016-06-28,10.85,10.85,10.85,10.85,000,10.79506
2016-06-27,10.84,10.84,10.84,10.84,000,10.78511
2016-06-24,10.83,10.83,10.83,10.83,000,10.775161
2016-06-23,10.80,10.80,10.80,10.80,000,10.745313
2016-06-22,10.80,10.80,10.80,10.80,000,10.745313
2016-06-21,10.80,10.80,10.80,10.80,000,10.745313
2016-06-20,10.82,10.82,10.82,10.82,000,10.765211
2016-06-17,10.82,10.82,10.82,10.82,000,10.765211
2016-06-16,10.83,10.83,10.83,10.83,000,10.775161
2016-06-15,10.83,10.83,10.83,10.83,000,10.775161
2016-06-14,10.82,10.82,10.82,10.82,000,10.765211
