Date,Open,High,Low,Close,Volume,Adj Close
2016-09-16,71.07,71.07,71.07,71.07,000,71.07
2016-09-15,71.870003,71.870003,71.870003,71.870003,000,71.870003
2016-09-14,70.980003,70.980003,70.980003,70.980003,000,70.980003
2016-09-13,70.93,70.93,70.93,70.93,000,70.93
2016-09-12,72.199997,72.199997,72.199997,72.199997,000,72.199997
2016-09-09,71.639999,71.639999,71.639999,71.639999,000,71.639999
2016-09-08,73.169998,73.169998,73.169998,73.169998,000,73.169998
2016-09-07,73.510002,73.510002,73.510002,73.510002,000,73.510002
2016-09-06,73.32,73.32,73.32,73.32,000,73.32
2016-09-02,72.239998,72.239998,72.239998,72.239998,000,72.239998
2016-09-01,71.580002,71.580002,71.580002,71.580002,000,71.580002
2016-08-31,71.190002,71.190002,71.190002,71.190002,000,71.190002
2016-08-30,71.239998,71.239998,71.239998,71.239998,000,71.239998
2016-08-29,71.25,71.25,71.25,71.25,000,71.25
2016-08-26,71.150002,71.150002,71.150002,71.150002,000,71.150002
2016-08-25,71.199997,71.199997,71.199997,71.199997,000,71.199997
2016-08-24,71.480003,71.480003,71.480003,71.480003,000,71.480003
2016-08-23,71.900002,71.900002,71.900002,71.900002,000,71.900002
2016-08-22,71.559998,71.559998,71.559998,71.559998,000,71.559998
2016-08-19,71.709999,71.709999,71.709999,71.709999,000,71.709999
2016-08-18,72.120003,72.120003,72.120003,72.120003,000,72.120003
2016-08-17,71.720001,71.720001,71.720001,71.720001,000,71.720001
2016-08-16,71.779999,71.779999,71.779999,71.779999,000,71.779999
2016-08-15,72.07,72.07,72.07,72.07,000,72.07
2016-08-12,71.589996,71.589996,71.589996,71.589996,000,71.589996
2016-08-11,71.330002,71.330002,71.330002,71.330002,000,71.330002
2016-08-10,70.730003,70.730003,70.730003,70.730003,000,70.730003
2016-08-09,70.470001,70.470001,70.470001,70.470001,000,70.470001
2016-08-08,69.93,69.93,69.93,69.93,000,69.93
