Date,Open,High,Low,Close,Volume,Adj Close
2016-09-13,98.879997,98.879997,98.879997,98.879997,000,98.879997
2016-09-12,100.970001,100.970001,100.970001,100.970001,000,100.970001
2016-09-09,101.07,101.07,101.07,101.07,000,101.07
2016-09-08,103.199997,103.199997,103.199997,103.199997,000,103.199997
2016-09-07,103.449997,103.449997,103.449997,103.449997,000,103.449997
2016-09-06,103.330002,103.330002,103.330002,103.330002,000,103.330002
2016-09-02,102.040001,102.040001,102.040001,102.040001,000,102.040001
2016-09-01,100.93,100.93,100.93,100.93,000,100.93
2016-08-31,100.480003,100.480003,100.480003,100.480003,000,100.480003
2016-08-30,100.669998,100.669998,100.669998,100.669998,000,100.669998
2016-08-29,100.940002,100.940002,100.940002,100.940002,000,100.940002
2016-08-26,100.690002,100.690002,100.690002,100.690002,000,100.690002
2016-08-25,101.220001,101.220001,101.220001,101.220001,000,101.220001
2016-08-24,101.410004,101.410004,101.410004,101.410004,000,101.410004
2016-08-23,101.779999,101.779999,101.779999,101.779999,000,101.779999
2016-08-22,101.470001,101.470001,101.470001,101.470001,000,101.470001
2016-08-19,101.599998,101.599998,101.599998,101.599998,000,101.599998
2016-08-18,102.339996,102.339996,102.339996,102.339996,000,102.339996
2016-08-17,101.760002,101.760002,101.760002,101.760002,000,101.760002
2016-08-16,101.870003,101.870003,101.870003,101.870003,000,101.870003
2016-08-15,102.040001,102.040001,102.040001,102.040001,000,102.040001
2016-08-12,101.57,101.57,101.57,101.57,000,101.57
2016-08-11,101.68,101.68,101.68,101.68,000,101.68
2016-08-10,101.029999,101.029999,101.029999,101.029999,000,101.029999
2016-08-09,100.790001,100.790001,100.790001,100.790001,000,100.790001
2016-08-08,99.980003,99.980003,99.980003,99.980003,000,99.980003
2016-08-05,99.650002,99.650002,99.650002,99.650002,000,99.650002
2016-08-04,99.040001,99.040001,99.040001,99.040001,000,99.040001
2016-08-03,98.50,98.50,98.50,98.50,000,98.50
2016-08-02,98.919998,98.919998,98.919998,98.919998,000,98.919998
2016-08-01,99.339996,99.339996,99.339996,99.339996,000,99.339996
2016-07-29,99.779999,99.779999,99.779999,99.779999,000,99.779999
2016-07-28,98.779999,98.779999,98.779999,98.779999,000,98.779999
2016-07-27,98.779999,98.779999,98.779999,98.779999,000,98.779999
2016-07-26,98.389999,98.389999,98.389999,98.389999,000,98.389999
2016-07-25,98.029999,98.029999,98.029999,98.029999,000,98.029999
2016-07-22,98.169998,98.169998,98.169998,98.169998,000,98.169998
2016-07-21,98.129997,98.129997,98.129997,98.129997,000,98.129997
2016-07-20,98.339996,98.339996,98.339996,98.339996,000,98.339996
2016-07-19,97.68,97.68,97.68,97.68,000,97.68
2016-07-18,98.269997,98.269997,98.269997,98.269997,000,98.269997
2016-07-15,98.019997,98.019997,98.019997,98.019997,000,98.019997
2016-07-14,98.360001,98.360001,98.360001,98.360001,000,98.360001
2016-07-13,97.489998,97.489998,97.489998,97.489998,000,97.489998
2016-07-12,97.470001,97.470001,97.470001,97.470001,000,97.470001
2016-07-11,96.260002,96.260002,96.260002,96.260002,000,96.260002
2016-07-08,94.93,94.93,94.93,94.93,000,94.93
2016-07-07,93.790001,93.790001,93.790001,93.790001,000,93.790001
2016-07-06,93.93,93.93,93.93,93.93,000,93.93
2016-07-05,94.190002,94.190002,94.190002,94.190002,000,94.190002
2016-07-01,95.870003,95.870003,95.870003,95.870003,000,95.870003
2016-06-30,95.540001,95.540001,95.540001,95.540001,000,95.540001
2016-06-29,94.309998,94.309998,94.309998,94.309998,000,94.309998
2016-06-28,92.589996,92.589996,92.589996,92.589996,000,92.589996
2016-06-27,90.330002,90.330002,90.330002,90.330002,000,90.330002
2016-06-24,92.309998,92.309998,92.309998,92.309998,000,92.309998
2016-06-23,99.360001,99.360001,99.360001,99.360001,000,99.360001
2016-06-22,97.239998,97.239998,97.239998,97.239998,000,97.239998
2016-06-21,97.080002,97.080002,97.080002,97.080002,000,97.080002
2016-06-20,96.43,96.43,96.43,96.43,000,96.43
2016-06-17,94.290001,94.290001,94.290001,94.290001,000,94.290001
2016-06-16,93.540001,93.540001,93.540001,93.540001,000,93.540001
2016-06-15,93.690002,93.690002,93.690002,93.690002,000,93.690002
2016-06-14,93.089996,93.089996,93.089996,93.089996,000,93.089996
2016-06-13,94.290001,94.290001,94.290001,94.290001,000,94.290001
2016-06-10,96.980003,96.980003,96.980003,96.980003,000,95.814004
2016-06-09,99.43,99.43,99.43,99.43,000,98.234544
2016-06-08,100.529999,100.529999,100.529999,100.529999,000,99.321317
2016-06-07,100.150002,100.150002,100.150002,100.150002,000,98.945889
2016-06-06,99.220001,99.220001,99.220001,99.220001,000,98.02707
2016-06-03,98.519997,98.519997,98.519997,98.519997,000,97.335482
2016-06-02,97.669998,97.669998,97.669998,97.669998,000,96.495703
2016-06-01,97.669998,97.669998,97.669998,97.669998,000,96.495703
2016-05-31,97.650002,97.650002,97.650002,97.650002,000,96.475947
2016-05-27,97.900002,97.900002,97.900002,97.900002,000,96.722941
2016-05-26,97.93,97.93,97.93,97.93,000,96.752579
2016-05-25,97.660004,97.660004,97.660004,97.660004,000,96.485829
2016-05-24,96.639999,96.639999,96.639999,96.639999,000,95.478088
2016-05-23,95.639999,95.639999,95.639999,95.639999,000,94.490111
2016-05-20,95.82,95.82,95.82,95.82,000,94.667947
2016-05-18,95.82,95.82,95.82,95.82,000,94.667947
2016-05-17,96.089996,96.089996,96.089996,96.089996,000,94.934698
2016-05-16,96.389999,96.389999,96.389999,96.389999,000,95.231094
2016-05-13,95.550003,95.550003,95.550003,95.550003,000,94.401197
2016-05-12,96.480003,96.480003,96.480003,96.480003,000,95.320015
2016-05-11,96.620003,96.620003,96.620003,96.620003,000,95.458332
2016-05-10,97.169998,97.169998,97.169998,97.169998,000,96.001714
2016-05-09,95.870003,95.870003,95.870003,95.870003,000,94.717349
2016-05-06,96.199997,96.199997,96.199997,96.199997,000,95.043376
2016-05-05,96.129997,96.129997,96.129997,96.129997,000,94.974218
2016-05-04,96.199997,96.199997,96.199997,96.199997,000,95.043376
2016-05-03,97.379997,97.379997,97.379997,97.379997,000,96.209189
2016-05-02,99.209999,99.209999,99.209999,99.209999,000,98.017188
2016-04-29,98.629997,98.629997,98.629997,98.629997,000,97.44416
2016-04-28,99.080002,99.080002,99.080002,99.080002,000,97.888754
2016-04-27,99.720001,99.720001,99.720001,99.720001,000,98.521059
2016-04-26,99.550003,99.550003,99.550003,99.550003,000,98.353104
2016-04-25,99.199997,99.199997,99.199997,99.199997,000,98.007306
2016-04-22,99.68,99.68,99.68,99.68,000,98.481539
2016-04-21,99.809998,99.809998,99.809998,99.809998,000,98.609973
2016-04-20,100.25,100.25,100.25,100.25,000,99.044685
2016-04-19,100.339996,100.339996,100.339996,100.339996,000,99.133599
2016-04-18,98.82,98.82,98.82,98.82,000,97.631878
2016-04-15,98.260002,98.260002,98.260002,98.260002,000,97.078613
2016-04-14,98.379997,98.379997,98.379997,98.379997,000,97.197166
2016-04-13,98.25,98.25,98.25,98.25,000,97.068731
2016-04-12,96.830002,96.830002,96.830002,96.830002,000,95.665806
2016-04-11,95.489998,95.489998,95.489998,95.489998,000,94.341913
2016-04-08,95.169998,95.169998,95.169998,95.169998,000,94.025761
2016-04-07,93.550003,93.550003,93.550003,93.550003,000,92.425243
2016-04-06,94.629997,94.629997,94.629997,94.629997,000,93.492252
2016-04-05,93.589996,93.589996,93.589996,93.589996,000,92.464755
2016-04-04,95.309998,95.309998,95.309998,95.309998,000,94.164077
2016-04-01,95.559998,95.559998,95.559998,95.559998,000,94.411071
2016-03-31,96.489998,96.489998,96.489998,96.489998,000,95.32989
2016-03-30,96.970001,96.970001,96.970001,96.970001,000,95.804122
2016-03-29,96.129997,96.129997,96.129997,96.129997,000,94.974218
2016-03-28,95.089996,95.089996,95.089996,95.089996,000,93.946721
2016-03-24,94.639999,94.639999,94.639999,94.639999,000,93.502134
2016-03-23,95.309998,95.309998,95.309998,95.309998,000,94.164077
2016-03-22,96.290001,96.290001,96.290001,96.290001,000,95.132297
2016-03-21,96.419998,96.419998,96.419998,96.419998,000,95.260732
2016-03-18,96.580002,96.580002,96.580002,96.580002,000,95.418812
2016-03-17,96.510002,96.510002,96.510002,96.510002,000,95.349654
2016-03-16,95.330002,95.330002,95.330002,95.330002,000,94.183841
2016-03-15,94.300003,94.300003,94.300003,94.300003,000,93.166226
2016-03-14,95.360001,95.360001,95.360001,95.360001,000,94.213479
2016-03-11,95.75,95.75,95.75,95.75,000,94.286585
2016-03-10,93.639999,93.639999,93.639999,93.639999,000,92.208833
2016-03-09,93.690002,93.690002,93.690002,93.690002,000,92.258072
2016-03-08,93.300003,93.300003,93.300003,93.300003,000,91.874033
2016-03-07,94.379997,94.379997,94.379997,94.379997,000,92.937521
2016-03-04,94.360001,94.360001,94.360001,94.360001,000,92.91783
2016-03-03,93.400002,93.400002,93.400002,93.400002,000,91.972504
2016-03-02,92.379997,92.379997,92.379997,92.379997,000,90.968089
2016-03-01,91.650002,91.650002,91.650002,91.650002,000,90.24925
2016-02-29,89.43,89.43,89.43,89.43,000,88.063179
2016-02-26,89.580002,89.580002,89.580002,89.580002,000,88.210888
2016-02-25,89.800003,89.800003,89.800003,89.800003,000,88.427526
2016-02-24,88.82,88.82,88.82,88.82,000,87.462501
2016-02-23,89.230003,89.230003,89.230003,89.230003,000,87.866238
2016-02-22,90.610001,90.610001,90.610001,90.610001,000,89.225144
2016-02-19,89.510002,89.510002,89.510002,89.510002,000,88.141958
2016-02-18,89.769997,89.769997,89.769997,89.769997,000,88.397979
2016-02-17,89.870003,89.870003,89.870003,89.870003,000,88.496456
2016-02-16,88.190002,88.190002,88.190002,88.190002,000,86.842133
2016-02-12,86.459999,86.459999,86.459999,86.459999,000,85.13857
2016-02-11,85.339996,85.339996,85.339996,85.339996,000,84.035685
2016-02-10,86.849998,86.849998,86.849998,86.849998,000,85.522609
2016-02-09,86.75,86.75,86.75,86.75,000,85.424139
2016-02-08,87.800003,87.800003,87.800003,87.800003,000,86.458094
2016-02-05,89.290001,89.290001,89.290001,89.290001,000,87.925319
2016-02-04,90.419998,90.419998,90.419998,90.419998,000,89.038046
2016-02-03,89.879997,89.879997,89.879997,89.879997,000,88.506298
2016-02-02,89.459999,89.459999,89.459999,89.459999,000,88.092719
2016-02-01,91.330002,91.330002,91.330002,91.330002,000,89.934141
2016-01-29,91.480003,91.480003,91.480003,91.480003,000,90.08185
2016-01-28,89.50,89.50,89.50,89.50,000,88.132109
2016-01-27,89.160004,89.160004,89.160004,89.160004,000,87.797309
2016-01-26,89.309998,89.309998,89.309998,89.309998,000,87.94501
2016-01-25,88.199997,88.199997,88.199997,88.199997,000,86.851974
2016-01-22,89.040001,89.040001,89.040001,89.040001,000,87.67914
2016-01-21,86.360001,86.360001,86.360001,86.360001,000,85.0401
2016-01-20,86.110001,86.110001,86.110001,86.110001,000,84.793921
2016-01-19,88.190002,88.190002,88.190002,88.190002,000,86.842133
2016-01-15,87.580002,87.580002,87.580002,87.580002,000,86.241455
2016-01-14,90.349998,90.349998,90.349998,90.349998,000,88.969116
2016-01-13,89.849998,89.849998,89.849998,89.849998,000,88.476758
2016-01-12,90.739998,90.739998,90.739998,90.739998,000,89.353155
2016-01-11,90.389999,90.389999,90.389999,90.389999,000,89.008505
2016-01-08,90.709999,90.709999,90.709999,90.709999,000,89.323614
2016-01-07,91.660004,91.660004,91.660004,91.660004,000,90.259099
2016-01-06,93.489998,93.489998,93.489998,93.489998,000,92.061124
2016-01-05,94.910004,94.910004,94.910004,94.910004,000,93.459427
2016-01-04,95.040001,95.040001,95.040001,95.040001,000,93.587438
2015-12-31,96.949997,96.949997,96.949997,96.949997,000,95.468242
2015-12-30,97.660004,97.660004,97.660004,97.660004,000,96.167397
2015-12-29,98.489998,98.489998,98.489998,98.489998,000,96.984706
2015-12-28,97.43,97.43,97.43,97.43,000,95.940909
2015-12-24,97.739998,97.739998,97.739998,97.739998,000,96.246169
2015-12-23,97.970001,97.970001,97.970001,97.970001,000,96.472657
2015-12-22,96.419998,96.419998,96.419998,96.419998,000,94.946343
2015-12-21,95.919998,95.919998,95.919998,95.919998,000,94.453985
2015-12-18,95.489998,95.489998,95.489998,95.489998,000,94.030557
2015-12-17,97.019997,97.019997,97.019997,97.019997,000,94.782881
2015-12-16,97.760002,97.760002,97.760002,97.760002,000,95.505823
2015-12-15,96.279999,96.279999,96.279999,96.279999,000,94.059946
2015-12-14,95.389999,95.389999,95.389999,95.389999,000,93.190469
2015-12-11,95.449997,95.449997,95.449997,95.449997,000,93.249083
2015-12-10,97.349998,97.349998,97.349998,97.349998,000,95.105273
2015-12-09,97.489998,97.489998,97.489998,97.489998,000,95.242045
2015-12-08,97.739998,97.739998,97.739998,97.739998,000,95.48628
2015-12-07,99.139999,99.139999,99.139999,99.139999,000,96.854
2015-12-04,100.029999,100.029999,100.029999,100.029999,000,97.723478
2015-12-03,99.589996,99.589996,99.589996,99.589996,000,97.293621
2015-12-02,100.019997,100.019997,100.019997,100.019997,000,97.713706
2015-12-01,100.949997,100.949997,100.949997,100.949997,000,98.622262
2015-11-30,99.75,99.75,99.75,99.75,000,97.449935
2015-11-27,100.080002,100.080002,100.080002,100.080002,000,97.772328
2015-11-25,100.32,100.32,100.32,100.32,000,98.006792
2015-11-24,100.150002,100.150002,100.150002,100.150002,000,97.840713
2015-11-23,100.25,100.25,100.25,100.25,000,97.938406
2015-11-20,100.779999,100.779999,100.779999,100.779999,000,98.456184
2015-11-19,100.790001,100.790001,100.790001,100.790001,000,98.465955
2015-11-18,100.040001,100.040001,100.040001,100.040001,000,97.733249
2015-11-17,99.400002,99.400002,99.400002,99.400002,000,97.108007
2015-11-16,98.919998,98.919998,98.919998,98.919998,000,96.639072
2015-11-13,98.120003,98.120003,98.120003,98.120003,000,95.857523
2015-11-12,99.040001,99.040001,99.040001,99.040001,000,96.756307
2015-11-11,99.949997,99.949997,99.949997,99.949997,000,97.64532
2015-11-10,99.650002,99.650002,99.650002,99.650002,000,97.352242
2015-11-09,99.900002,99.900002,99.900002,99.900002,000,97.596478
2015-11-06,100.900002,100.900002,100.900002,100.900002,000,98.573419
2015-11-05,101.610001,101.610001,101.610001,101.610001,000,99.267047
2015-11-04,101.739998,101.739998,101.739998,101.739998,000,99.394047
2015-11-03,102.150002,102.150002,102.150002,102.150002,000,99.794597
2015-11-02,101.889999,101.889999,101.889999,101.889999,000,99.54059
2015-10-30,101.080002,101.080002,101.080002,101.080002,000,98.749269
2015-10-29,101.25,101.25,101.25,101.25,000,98.915348
2015-10-28,102.07,102.07,102.07,102.07,000,99.71644
2015-10-27,101.639999,101.639999,101.639999,101.639999,000,99.296354
2015-10-26,102.470001,102.470001,102.470001,102.470001,000,100.107218
2015-10-23,102.900002,102.900002,102.900002,102.900002,000,100.527303
2015-10-22,102.019997,102.019997,102.019997,102.019997,000,99.667589
2015-10-21,101.040001,101.040001,101.040001,101.040001,000,98.710191
2015-10-20,101.32,101.32,101.32,101.32,000,98.983733
2015-10-19,101.620003,101.620003,101.620003,101.620003,000,99.276819
2015-10-16,101.980003,101.980003,101.980003,101.980003,000,99.628518
2015-10-15,102.00,102.00,102.00,102.00,000,99.648054
2015-10-14,100.290001,100.290001,100.290001,100.290001,000,97.977484
2015-10-13,100.279999,100.279999,100.279999,100.279999,000,97.967713
2015-10-12,101.410004,101.410004,101.410004,101.410004,000,99.071662
2015-10-09,101.489998,101.489998,101.489998,101.489998,000,99.149812
2015-10-08,101.010002,101.010002,101.010002,101.010002,000,98.680884
2015-10-07,100.300003,100.300003,100.300003,100.300003,000,97.987256
2015-10-06,99.199997,99.199997,99.199997,99.199997,000,96.912614
2015-10-05,98.669998,98.669998,98.669998,98.669998,000,96.394836
2015-10-02,96.690002,96.690002,96.690002,96.690002,000,94.460496
2015-10-01,95.339996,95.339996,95.339996,95.339996,000,93.141619
2015-09-30,95.110001,95.110001,95.110001,95.110001,000,92.916926
2015-09-29,93.110001,93.110001,93.110001,93.110001,000,90.963043
2015-09-28,93.400002,93.400002,93.400002,93.400002,000,91.246357
2015-09-25,95.129997,95.129997,95.129997,95.129997,000,92.936462
2015-09-24,94.360001,94.360001,94.360001,94.360001,000,92.18422
2015-09-23,95.360001,95.360001,95.360001,95.360001,000,92.676598
2015-09-22,96.010002,96.010002,96.010002,96.010002,000,93.308308
2015-09-21,98.160004,98.160004,98.160004,98.160004,000,95.39781
2015-09-18,98.110001,98.110001,98.110001,98.110001,000,95.349214
2015-09-17,100.129997,100.129997,100.129997,100.129997,000,97.312368
2015-09-16,99.970001,99.970001,99.970001,99.970001,000,97.156874
2015-09-15,98.449997,98.449997,98.449997,98.449997,000,95.679643
2015-09-14,97.900002,97.900002,97.900002,97.900002,000,95.145124
2015-09-11,98.290001,98.290001,98.290001,98.290001,000,95.524149
2015-09-10,98.339996,98.339996,98.339996,98.339996,000,95.572737
2015-09-09,98.050003,98.050003,98.050003,98.050003,000,95.290904
2015-09-08,97.93,97.93,97.93,97.93,000,95.174278
2015-09-04,95.720001,95.720001,95.720001,95.720001,000,93.026468
2015-09-03,97.779999,97.779999,97.779999,97.779999,000,95.028498
2015-09-02,97.559998,97.559998,97.559998,97.559998,000,94.814687
2015-09-01,96.50,96.50,96.50,96.50,000,93.784518
2015-08-31,99.489998,99.489998,99.489998,99.489998,000,96.690378
2015-08-28,100.160004,100.160004,100.160004,100.160004,000,97.34153
2015-08-27,100.00,100.00,100.00,100.00,000,97.186029
2015-08-26,98.059998,98.059998,98.059998,98.059998,000,95.300618
2015-08-25,96.290001,96.290001,96.290001,96.290001,000,93.580428
2015-08-24,95.220001,95.220001,95.220001,95.220001,000,92.540538
2015-08-21,99.209999,99.209999,99.209999,99.209999,000,96.418258
2015-08-20,101.610001,101.610001,101.610001,101.610001,000,98.750725
2015-08-19,103.650002,103.650002,103.650002,103.650002,000,100.73332
2015-08-18,104.620003,104.620003,104.620003,104.620003,000,101.676026
2015-08-17,105.290001,105.290001,105.290001,105.290001,000,102.327171
2015-08-14,105.50,105.50,105.50,105.50,000,102.531261
2015-08-13,105.540001,105.540001,105.540001,105.540001,000,102.570136
2015-08-12,105.540001,105.540001,105.540001,105.540001,000,102.570136
2015-08-11,106.410004,106.410004,106.410004,106.410004,000,103.415657
2015-08-10,108.07,108.07,108.07,108.07,000,105.028941
2015-08-07,106.699997,106.699997,106.699997,106.699997,000,103.69749
2015-08-06,106.949997,106.949997,106.949997,106.949997,000,103.940455
2015-08-05,107.410004,107.410004,107.410004,107.410004,000,104.387517
2015-08-04,106.959999,106.959999,106.959999,106.959999,000,103.950176
2015-08-03,106.910004,106.910004,106.910004,106.910004,000,103.901587
2015-07-31,107.290001,107.290001,107.290001,107.290001,000,104.270891
2015-07-30,106.669998,106.669998,106.669998,106.669998,000,103.668335
2015-07-29,106.879997,106.879997,106.879997,106.879997,000,103.872425
2015-07-28,106.279999,106.279999,106.279999,106.279999,000,103.28931
2015-07-27,105.349998,105.349998,105.349998,105.349998,000,102.38548
2015-07-24,106.480003,106.480003,106.480003,106.480003,000,103.483687
2015-07-23,107.68,107.68,107.68,107.68,000,104.649916
2015-07-22,108.00,108.00,108.00,108.00,000,104.960911
2015-07-21,108.849998,108.849998,108.849998,108.849998,000,105.786991
2015-07-20,108.93,108.93,108.93,108.93,000,105.864742
2015-07-17,109.080002,109.080002,109.080002,109.080002,000,106.010522
2015-07-16,109.269997,109.269997,109.269997,109.269997,000,106.195171
2015-07-15,108.470001,108.470001,108.470001,108.470001,000,105.417687
2015-07-14,108.879997,108.879997,108.879997,108.879997,000,105.816146
2015-07-13,108.330002,108.330002,108.330002,108.330002,000,105.281627
2015-07-10,107.519997,107.519997,107.519997,107.519997,000,104.494415
2015-07-09,104.970001,104.970001,104.970001,104.970001,000,102.016176
2015-07-08,103.540001,103.540001,103.540001,103.540001,000,100.626415
2015-07-07,105.769997,105.769997,105.769997,105.769997,000,102.79366
2015-07-06,106.519997,106.519997,106.519997,106.519997,000,103.522555
2015-07-02,108.699997,108.699997,108.699997,108.699997,000,105.641211
2015-07-01,108.629997,108.629997,108.629997,108.629997,000,105.573181
2015-06-30,108.139999,108.139999,108.139999,108.139999,000,105.096971
2015-06-29,107.970001,107.970001,107.970001,107.970001,000,104.931757
2015-06-26,110.93,110.93,110.93,110.93,000,107.808462
2015-06-25,111.209999,111.209999,111.209999,111.209999,000,108.080582
2015-06-24,112.489998,112.489998,112.489998,112.489998,000,108.171938
2015-06-23,113.07,113.07,113.07,113.07,000,108.729676
2015-06-22,112.730003,112.730003,112.730003,112.730003,000,108.402731
2015-06-19,110.889999,110.889999,110.889999,110.889999,000,106.633357
2015-06-18,111.269997,111.269997,111.269997,111.269997,000,106.998768
2015-06-17,110.57,110.57,110.57,110.57,000,106.325641
2015-06-16,110.470001,110.470001,110.470001,110.470001,000,106.229481
2015-06-15,110.410004,110.410004,110.410004,110.410004,000,106.171787
2015-06-12,111.220001,111.220001,111.220001,111.220001,000,106.950692
2015-06-11,111.889999,111.889999,111.889999,111.889999,000,107.594971
2015-06-10,111.75,111.75,111.75,111.75,000,107.460346
2015-06-09,109.860001,109.860001,109.860001,109.860001,000,105.642896
